,Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
1309,2.5, Lalitpur,Bhaisepati,1129.425,32500000.0,4.0,4.0,south west,13.0
1310,2.0, Lalitpur,Bhaisepati,1369.0,41000000.0,5.0,5.0,south west,13.0
1311,2.5, Kathmandu,Kapan,1745.475,38500000.0,,,south east,13.0
1312,3.0,Kathmandu,Bansbari,4107.0,81600000.0,4.0,4.0,north east,13.0
1313,2.5, Bhaktapur,Kaushaltar,6160.5,10000000.0,5.0,7.0,south,13.0
1314,2.5, Kathmandu,Dhapasi,1129.425,31000000.0,5.0,3.0,south west,13.0
1315,3.0,Kathmandu,Kageshwari Manohara,1048.140625,18500000.0,6.0,3.0,south west,13.0
1316,2.5, Kathmandu,Baniyatar,1129.425,27000000.0,7.0,3.0,south west,13.0
1317,,Kathmandu,Samakhusi,900.0,22000.0,4.0,0.0,west,13.0
1318,,Kathmandu,Basundhara,1454.5625,19500000.0,0.0,0.0,north,13.0
1319,3.0, Kathmandu,Kapan,1813.925,32500000.0,6.0,3.0,south east,13.0
1320,3.0,Kathmandu,Shantinagar,2652.4375,43500000.0,7.0,3.0,west,13.0
1321,2.5, Lalitpur,Godamchaur,4107.0,29000000.0,14.0,6.0,south,13.0
1322,,Kathmandu,Bansbari,4107.0,85000000.0,0.0,0.0,east,13.0
1323,3.0,Kathmandu,Ravi Bhawan,4107.0,60000000.0,0.0,0.0,east,13.0
1324,6.0, Kathmandu,Thamel,2053.5,125000000.0,,,south east,13.0
1325,2.5, Kathmandu,Thapathali,3764.75,110000000.0,,,south,13.0
1326,3.5, Kathmandu,Sanobharyang,3764.75,74000000.0,8.0,4.0,south,13.0
1327,6.0, Kathmandu,Thamel,2053.5,125000000.0,,,south east,13.0
1328,2.5,Kathmandu,Kadaghari,1112.3125,21000000.0,6.0,4.0,west,13.0
1329,3.0,Kathmandu,Samakhusi,1026.75,22500000.0,9.0,4.0,south,13.0
1330,2.5, Lalitpur,Nakhipot,2395.75,46000000.0,6.0,5.0,south east,13.0
1331,2.5, Lalitpur,Imadol,1129.425,25000000.0,5.0,4.0,south west,13.0
1332,2.0,Kathmandu,Baneshwor,3422.5,125000.0,5.0,2.0,east,13.0
1333,3.0,Kathmandu,Satungal,1711.25,26000000.0,11.0,9.0,north,13.0
1334,2.5,Kathmandu,Satungal,1240.65625,18000000.0,5.0,4.0,east,13.0
1335,2.5, Kathmandu,Dhungedhara,2053.5,55000000.0,,,south east,13.0
1336,2.5, Kathmandu,Bansbari,2121.95,55000000.0,6.0,5.0,south east,13.0
1337,2.5, Kathmandu,Bansbari,2121.95,55000000.0,6.0,5.0,south east,13.0
1338,4.5, Lalitpur,Satdobato,3422.5,70000000.0,13.0,9.0,south,13.0
1339,3.0, Lalitpur,Imadol,4107.0,65000000.0,7.0,3.0,south,13.0
1340,2.5, Kathmandu,Pasikot,2053.5,33000000.0,6.0,4.0,south east,13.0
1341,2.0,Kathmandu,Banasthali,1240.65625,22500000.0,0.0,0.0,west,13.0
1342,3.0,Kathmandu,Samakhusi,1369.0,27500000.0,6.0,3.0,west,13.0
1343,3.5, Kathmandu,Maitidevi,4791.5,100000000.0,8.0,6.0,south,13.0
1344,3.0,Kathmandu,Samakhusi,8.0,55000000.0,0.0,0.0,east,13.0
1345,2.5, Kathmandu,Pasikot,1369.0,34000000.0,5.0,4.0,south east,13.0
1346,3.0,Kathmandu,Ravi Bhawan,4107.0,60000000.0,0.0,0.0,east,13.0
1347,3.0, Kathmandu,Charkhal,8214.0,12500000.0,8.0,6.0,south east,13.0
1348,2.5, Lalitpur,Bhaisepati,1129.425,32500000.0,4.0,4.0,south east,13.0
1349,3.0, Kathmandu,Chunikhel,1129.425,30000000.0,6.0,5.0,south east,13.0
1350,3.0,Kathmandu,Basbari,6160.5,115000000.0,4.0,4.0,north east,13.0
1351,,Kathmandu,Baneshwor,1369.0,100000.0,0.0,0.0,west,13.0
1352,2.5, Kathmandu,Gairi Gaun,1129.425,22000000.0,5.0,3.0,south east,13.0
1353,3.0, Kathmandu,Kalimati,3148.7,92500000.0,5.0,5.0,south east,13.0
1354,2.5, Kathmandu,Thulobharyang,1129.425,22000000.0,4.0,3.0,south east,13.0
1355,3.0,Kathmandu,Sano Bharyang,1026.75,235000000.0,5.0,5.0,east,13.0
1356,3.5, Kathmandu,Megha City,1095.2,29900000.0,5.0,5.0,south east,13.0
1357,3.5, Kathmandu,Manamaiju,3114.475,73500000.0,4.0,3.0,south east,13.0
1358,3.0,Kathmandu,Basbari,1711.25,28000000.0,2.0,4.0,south,13.0
1359,2.5, Kathmandu,Rudreshwor,10952.0,145000000.0,5.0,5.0,south east,13.0
1360,3.0,Kathmandu,Sano Bharyang,2053.5,50000000.0,5.0,3.0,south east,13.0
1361,4.0,Kathmandu,Samakhusi,1711.25,30000000.0,11.0,0.0,north,13.0
1362,,Kathmandu,Sano Bharyang,2909.125,85000000.0,9.0,5.0,west,13.0
1363,2.0, Kathmandu,Budhanilkantha,1095.2,19000000.0,,,south east,13.0
1364,2.5,Kathmandu,Sano Bharyang,1454.5625,295000000.0,7.0,4.0,east,13.0
1365,2.5, Kathmandu,Balambu,1369.0,29000000.0,5.0,4.0,south east,13.0
1366,2.5, Kathmandu,Sitapaila,1369.0,31000000.0,5.0,4.0,south east,13.0
1367,3.0,Kathmandu,Basbari,1711.25,28000000.0,2.0,4.0,south,13.0
1368,, Kathmandu,Thamel,3764.75,250000000.0,25.0,30.0,south east,13.0
1369,3.0,Kathmandu,Kageshwari Manohara,1369.0,26500000.0,6.0,3.0,east,13.0
1370,4.0, Lalitpur,Gwarko,4107.0,5000000.0,8.0,4.0,south east,13.0
1371,3.0,Kathmandu,Samakhusi,1454.5625,23000000.0,6.0,5.0,north west,13.0
1372,2.5, Kathmandu,Pasikot,1369.0,35000000.0,5.0,4.0,south east,13.0
1373,3.0, Kathmandu,Hattigaunda,1369.0,34000000.0,4.0,3.0,south east,13.0
1374,2.5, Lalitpur,Bhaisepati,1369.0,49500000.0,4.0,4.0,south east,13.0
1375,3.5,Kathmandu,Kadaghari,1197.875,36000000.0,6.0,4.0,south east,13.0
1376,3.0,Kathmandu,Samakhusi,7443.9375,37500000.0,6.0,6.0,east,13.0
1377,2.5, Lalitpur,Imadol,1369.0,33000000.0,,,south east,13.0
1378,2.5, Kathmandu,Pasikot,1369.0,29900000.0,,,south east,13.0
1379,4.0,Kathmandu,Samakhusi,3764.75,61000000.0,12.0,8.0,east,13.0
1380,3.0,Kathmandu,Samakhusi,7786.1875,35000000.0,6.0,5.0,east,13.0
1381,2.5, Kathmandu,Kapan,1369.0,32000000.0,5.0,4.0,south east,13.0
1382,2.5, Kathmandu,Budhanilkantha,8898.5,115000000.0,7.0,5.0,south,13.0
1383,2.5, Lalitpur,Sanagaun,1437.45,33000000.0,8.0,6.0,south east,13.0
1384,3.0, Kathmandu,Bhangal ,1095.2,27500000.0,3.0,,south east,13.0
1385,3.0, Kathmandu,Satungal,1026.75,21000000.0,7.0,3.0,south east,13.0
1386,2.5, Lalitpur,Tikathali,1026.75,22000000.0,6.0,5.0,south east,13.0
1387,2.0, Kathmandu,Kapan,1471.675,31000000.0,,,south east,13.0
1388,3.0,Kathmandu,Basbari,6160.5,115000000.0,4.0,4.0,north east,13.0
1389,2.5, Kathmandu,Greenhill City,1026.75,23000000.0,5.0,3.0,south east,13.0
1390,3.0, Lalitpur,Sanepa,855.625,35000000.0,3.0,2.0,south east,13.0
1391,3.0, Kathmandu,Budhanilkantha,1711.25,39500000.0,7.0,5.0,south east,13.0
1392,4.0, Kathmandu,Jadibuti,787.175,26500000.0,9.0,3.0,south east,13.0
1393,3.5,Kathmandu,Kadaghari,1197.875,36000000.0,6.0,4.0,south east,13.0
1394,2.5,Kathmandu,Sano Bharyang,1711.25,40000000.0,0.0,0.0,north,13.0
1395,2.5, Kathmandu,Sitapaila,752.95,23500000.0,3.0,3.0,south east,13.0
1396,2.0, Kathmandu,Pepsicola,684.5,12200000.0,,,south east,13.0
1397,1.0,Kathmandu,Kadaghari,1026.75,12500000.0,3.0,1.0,north east,13.0
1398,2.5, Kathmandu,Mandikhatar,9240.75,6500000.0,6.0,5.0,south,13.0
1399,3.0,Kathmandu,Samakhusi,1026.75,22500000.0,9.0,4.0,south,13.0
1400,3.0, Lalitpur,Imadol,1026.75,27500000.0,5.0,3.0,south east,13.0
1401,2.5, Lalitpur,Bhaisepati,1437.45,47500000.0,5.0,4.0,south east,13.0
1402,,Kathmandu,Kageshwari Manohara,1026.75,16000000.0,0.0,0.0,east,13.0
1403,3.0,Kathmandu,Samakhusi,1026.75,34500000.0,4.0,4.0,east,13.0
1404,,Kathmandu,Kalanki,1369.0,25000000.0,7.0,4.0,south,13.0
1405,2.5,Kathmandu,Sano Bharyang,1197.875,23000000.0,6.0,4.0,west,13.0
1406,2.5, Kathmandu,Chunikhel,1060.975,20500000.0,,,south east,13.0
1407,2.5, Kathmandu,Besigaun,1060.975,27000000.0,6.0,3.0,south east,13.0
1408,,Kathmandu,Basundhara,1197.875,27500000.0,0.0,0.0,west,13.0
1409,2.5, Lalitpur,Bhaisepati,1437.45,45000000.0,5.0,4.0,south east,13.0
1410,2.5, Kathmandu,Paiyatar,1026.75,17500000.0,11.0,3.0,south east,13.0
1411,2.5, Kathmandu,Mandikhatar,1026.75,25000000.0,10.0,5.0,south east,13.0
1412,2.0,Kathmandu,Basundhara,6845.0,110000000.0,6.0,5.0,east,13.0
1413,1.0, Lalitpur,Lamatar,1026.75,12000000.0,2.0,1.0,south east,13.0
1414,2.5, Lalitpur,Tikathali,1026.75,23000000.0,,,south east,13.0
1415,,Kathmandu,Baneshwor,1369.0,26000000.0,0.0,0.0,south,13.0
1416,2.5, Lalitpur,Ochu Height,1026.75,23000000.0,10.0,,south east,13.0
1417,1.0,Kathmandu,Kadaghari,1026.75,12500000.0,3.0,1.0,north east,13.0
1418,2.5, Kathmandu,Kadaghari,1026.75,26000000.0,5.0,3.0,south west,13.0
1419,2.5,Kathmandu,Sano Bharyang,1711.25,40000000.0,0.0,0.0,north,13.0
1420,3.0,Kathmandu,Samakhusi,1711.25,60000.0,0.0,0.0,south east,13.0
1421,1.0, Kathmandu,Basantanagar,1095.2,13000000.0,2.0,1.0,,13.0
1422,2.0,Kathmandu,Banasthali,1240.65625,22500000.0,0.0,0.0,west,13.0
1423,3.0, Kathmandu,Thankot,1369.0,26000000.0,,,,13.0
1424,2.5, Kathmandu,Budhanilkantha,1369.0,33500000.0,6.0,5.0,,13.0
1425,2.5, Kathmandu,Budhanilkantha,1369.0,26000000.0,,,,13.0
1426,3.0,Bhaktapur,Lokanthali,2053.5,27000000.0,16.0,3.0,north,13.0
1427,2.5,Kathmandu,Bafal,1540.125,24500000.0,7.0,3.0,north,13.0
1428,,Bhaktapur,Lokanthali,1197.875,18500000.0,0.0,0.0,east,13.0
1429,2.5, Lalitpur,Bhaisepati,1369.0,40000000.0,3.0,3.0,,13.0
1430,2.0,Kathmandu,Mandikatar,1711.25,35000000.0,5.0,4.0,east,13.0
1431,2.5, Kathmandu,Budhanilkantha,1026.75,28000000.0,6.0,3.0,,13.0
1432,1.0, Lalitpur,Tikathali,1026.75,16500000.0,2.0,1.0,,13.0
1433,2.5, Lalitpur,Imadol,1026.75,25000000.0,5.0,3.0,,13.0
1434,2.5, Kathmandu,Budhanilkantha,1026.75,28000000.0,6.0,3.0,,13.0
1435,2.5, Kathmandu,Budhanilkantha,1369.0,32000000.0,6.0,4.0,,13.0
1436,,Kathmandu,Nagarjun,1369.0,17500000.0,0.0,0.0,west,13.0
1437,2.5,Kathmandu,Bafal,1197.875,22500000.0,5.0,3.0,east,13.0
1438,3.5,Kathmandu,Bafal,1540.125,25500000.0,0.0,0.0,north,13.0
1439,2.5, Kathmandu,Kapan,1026.75,25000000.0,,,,13.0
1440,, Kathmandu,Thankot,787.175,8200000.0,,,,13.0
1441,, Kathmandu,Kalanki,787.175,13000000.0,,,,13.0
1442,3.0,Kathmandu,Bafal,1796.8125,26500000.0,4.0,0.0,west,13.0
1443,2.5,Kathmandu,Nagarjun,855.625,18500000.0,5.0,3.0,north east,13.0
1444,1.0, Lalitpur,Imadol,1026.75,16500000.0,2.0,1.0,,13.0
1445,2.5, Kathmandu,Kapan,787.175,18500000.0,,,,13.0
1446,,Kathmandu,Mandikatar,1197.875,27000000.0,0.0,0.0,south east,13.0
1447,3.0,Bhaktapur,Lokanthali,2053.5,27000000.0,16.0,3.0,north,13.0
1448,2.5, Lalitpur,Nakkhu,1026.75,23000000.0,3.0,3.0,,13.0
1449,2.5, Kathmandu,Mandikhatar,1026.75,21000000.0,,,,13.0
1450,2.5, Kathmandu,Chandragiri,1369.0,22500000.0,,,,13.0
1451,2.5, Kathmandu,Baluwakhani,1369.0,34500000.0,6.0,5.0,,13.0
1452,,Kathmandu,Kapan,1197.875,18500000.0,0.0,0.0,north,13.0
1453,,Kathmandu,Mulpani,855.625,9500000.0,0.0,0.0,north,13.0
1454,2.0,Kathmandu,Bafal,1369.0,28500000.0,5.0,3.0,south west,13.0
1455,2.5, Kathmandu,Thankot,1026.75,21000000.0,,,,13.0
1456,3.0,Bhaktapur,Madhyapur Thimi,1710.0,39800000.0,8.0,4.0,east,13.0
1457,1.0, Kathmandu,Lolang,1026.75,13800000.0,2.0,1.0,,13.0
1458,2.5, Lalitpur,Imadol,1026.75,21000000.0,3.0,3.0,,13.0
1459,2.5, Kathmandu,Baluwakhani,1369.0,31500000.0,,,,13.0
1460,1.0, Kathmandu,Kapan,1026.75,13500000.0,2.0,1.0,,13.0
1461,2.5, Kathmandu,Bafal,1369.0,28500000.0,7.0,4.0,,13.0
1462,2.5, Kathmandu,Taudaha,1026.75,18000000.0,,,,13.0
1463,3.5, Kathmandu,Jarankhu,1369.0,35000000.0,,,,13.0
1464,3.0, Kathmandu,Kharibot,1026.75,23500000.0,6.0,4.0,,13.0
1465,,Kathmandu,Bafal,1197.875,19500000.0,0.0,0.0,north east,13.0
1466,,Kathmandu,Mandikatar,1283.4375,15700000.0,0.0,0.0,east,13.0
1467,1.5, Kathmandu,Thankot,1369.0,30000000.0,7.0,,,13.0
1468,3.0, Lalitpur,Nakhipot,1026.75,24000000.0,4.0,4.0,,13.0
1469,2.5, Kathmandu,Sukedhara,1369.0,22500000.0,,,,13.0
1470,2.5, Kathmandu,Gurjudhara,1026.75,15500000.0,,,,13.0
1471,2.5, Lalitpur,Imadol,787.175,21000000.0,,2.0,,13.0
1472,2.5, Kathmandu,Tokha,1369.0,35000000.0,4.0,3.0,,13.0
1473,, Lalitpur,Hattiban,1369.0,21100000.0,,,,13.0
1474,2.5, Kathmandu,Hepali Height,1369.0,33000000.0,,,,13.0
1475,2.0,Kathmandu,Balaju,1796.8125,26000000.0,4.0,3.0,east,13.0
1476,2.5, Kathmandu,Sukedhara,1369.0,27000000.0,,,,13.0
1477,3.0, Kathmandu,Bouddha,3764.75,14500000.0,11.0,,west,13.0
1478,,Bhaktapur,Duwakot,1026.75,7500000.0,0.0,0.0,south,13.0
1479,,Bhaktapur,Duwakot,1026.75,7500000.0,0.0,0.0,south,13.0
1480,2.0, Kathmandu,Boharatar,3422.5,48500000.0,4.0,4.0,west,13.0
1481,,Kathmandu,Maligaon,4107.0,65000000.0,5.0,6.0,north west,13.0
1482,3.0, Kathmandu,Tripureshwor,3422.5,80000000.0,6.0,5.0,west,13.0
1483,,Kathmandu,Makalbari,2481.3125,28000000.0,6.0,4.0,south,13.0
1484,2.5, Kathmandu,Hepali Height,1369.0,22500000.0,3.0,2.0,,13.0
1485,3.0,Kathmandu,Naikap,1369.0,22500000.0,5.0,3.0,east,13.0
1486,3.5, Kathmandu,Thankot,1369.0,30000000.0,,,,13.0
1487,,Bhaktapur,Duwakot,1711.25,24000000.0,0.0,0.0,west,13.0
1488,2.5, Kathmandu,New Buspark,2738.0,5500000.0,,,west,13.0
1489,2.5, Kathmandu,Manabahadur Marga,1369.0,27000000.0,5.0,,,13.0
1490,2.5, Kathmandu,Budhanilkantha,2738.0,53500000.0,13.0,5.0,west,13.0
1491,1.0, Kathmandu,Mahadevsthan,1369.0,12000000.0,,,,13.0
1492,3.0, Kathmandu,Shantinagar,2498.425,43500000.0,7.0,3.0,west,13.0
1493,,Bhaktapur,Duwakot,1026.75,8000000.0,0.0,0.0,south,13.0
1494,2.5, Kathmandu,Sundarbasti,1369.0,22800000.0,,,,13.0
1495,2.0, Kathmandu,Ganesh Chowk,1369.0,32500000.0,5.0,4.0,,13.0
1496,2.0,Kathmandu,Kapan,0.0,24000000.0,5.0,3.0,east,13.0
1497,2.5, Kathmandu,Sukedhara,1369.0,27000000.0,,,,13.0
1498,2.5, Kathmandu,Mandikhatar,1369.0,27500000.0,6.0,6.0,,13.0
1499,3.0,Kathmandu,Manamaiju,2139.0625,25000000.0,0.0,0.0,west,13.0
1500,3.5,Kathmandu,Bafal,1540.125,25500000.0,0.0,0.0,north,13.0
1501,2.5, Kathmandu,Jarankhu,752.95,6800000.0,,,,13.0
1502,,Kathmandu,Kapan,1026.75,15000000.0,0.0,0.0,west,13.0
1503,2.5, Kathmandu,Suryadarshan Height,1369.0,28000000.0,6.0,,,13.0
1504,2.0,Kathmandu,Nagarjun,1711.25,31500000.0,5.0,2.0,south east,13.0
1505,,Bhaktapur,Kamalbinayak,1540.125,39900000.0,0.0,0.0,north,13.0
1506,2.5, Kathmandu,Sukedhara,752.95,17000000.0,,,,13.0
1507,2.5, Lalitpur,Imadol,752.95,17000000.0,,,,13.0
1508,2.5, Kathmandu,Golfutar,1369.0,37500000.0,4.0,3.0,,13.0
1509,2.5, Kathmandu,Bhangal ,1369.0,29000000.0,,,,13.0
1510,3.0,Kathmandu,Manamaiju,2139.0625,25000000.0,0.0,0.0,west,13.0
1511,,Bhaktapur,Gatthaghar,800.0,1700000.0,0.0,0.0,north,13.0
1512,2.5, Kathmandu,Thankot,1369.0,16500000.0,,,,13.0
1513,1.0, Kathmandu,Golfutar,1369.0,16000000.0,3.0,1.0,,13.0
1514,3.0,Kathmandu,Kapan,1390.390625,28000000.0,6.0,3.0,north,13.0
1515,3.0,Kathmandu,Bafal,1796.8125,26500000.0,4.0,0.0,west,13.0
1516,3.0,Kathmandu,Kapan,1625.6875,18000000.0,6.0,3.0,south,13.0
1517,,Kathmandu,Naikap,1112.3125,21000000.0,0.0,0.0,east,13.0
1518,2.0,Kathmandu,Naikap,941.1875,17000000.0,5.0,5.0,east,13.0
1519,3.0,Kathmandu,Naikap,1369.0,22500000.0,5.0,3.0,east,13.0
1520,3.0,Kathmandu,Kapan,1197.875,18200000.0,5.0,5.0,east,13.0
1521,2.5, Lalitpur,Icimod,1369.0,30500000.0,5.0,4.0,,13.0
1522,2.5,Kathmandu,Mandikatar,1262.046875,25000000.0,11.0,0.0,north east,13.0
1523,2.5, Kathmandu,Thankot,1095.2,14000000.0,,,,13.0
1524,2.5, Kathmandu,Kapan,1129.425,26500000.0,7.0,5.0,,13.0
1525,4.0,Kathmandu,Mandikatar,10952.0,225000.0,4.0,4.0,west,13.0
1526,2.5, Kathmandu,Budhanilkantha,1095.2,33500000.0,6.0,2.0,,13.0
1527,1.0, Kathmandu,Budhanilkantha,1095.2,18500000.0,4.0,,,13.0
1528,2.5, Kathmandu,Bhangal ,1129.425,29000000.0,,,,13.0
1529,3.0,Kathmandu,Kapan,1796.8125,23500000.0,5.0,5.0,south west,13.0
1530,2.5, Kathmandu,Bhangal ,1129.425,29500000.0,,,,13.0
1531,2.5, Kathmandu,Thankot,1095.2,19500000.0,,,,13.0
1532,3.0,Kathmandu,Mandikatar,1711.25,27800000.0,6.0,3.0,east,13.0
1533,3.0,Kathmandu,Mandikatar,1112.3125,19900000.0,6.0,4.0,south east,13.0
1534,2.5, Lalitpur,Imadol,1095.2,27500000.0,4.0,,,13.0
1535,3.0,Kathmandu,Mandikatar,1026.75,18200000.0,6.0,0.0,west,13.0
1536,3.0,Kathmandu,Anamnagar,4192.5625,95500000.0,0.0,3.0,west,13.0
1537,2.5, Kathmandu,Thankot,1129.425,16000000.0,,,,13.0
1538,2.5, Kathmandu,Kapan,1095.2,29500000.0,6.0,5.0,,13.0
1539,2.5, Kathmandu,Budhanilkantha,1095.2,34500000.0,6.0,3.0,,13.0
1540,2.5, Kathmandu,Dhalmal,1095.2,26500000.0,6.0,4.0,,13.0
1541,2.5, Lalitpur,Nakhipot,1060.975,21500000.0,4.0,4.0,,13.0
1542,3.5, Kathmandu,Baluwakhani,1129.425,17000000.0,,,,13.0
1543,2.5, Lalitpur,Imadol,1060.975,20700000.0,5.0,,,13.0
1544,3.0,Bhaktapur,Suryabinayak,7101.6875,50000.0,0.0,0.0,east,13.0
1545,1.0, Kathmandu,Thankot,1060.975,11500000.0,3.0,1.0,,13.0
1546,3.0,Bhaktapur,Suryabinayak,1369.0,28500000.0,12.0,3.0,east,13.0
1547,1.0, Kathmandu,Baluwakhani,1095.2,17000000.0,2.0,1.0,,13.0
1548,1.0, Kathmandu,Sundarbasti,1095.2,16500000.0,2.0,1.0,,13.0
1549,3.0,Kathmandu,Kapan,1454.5625,26500000.0,11.0,4.0,east,13.0
1550,2.5, Kathmandu,Mandikhatar,1095.2,27000000.0,,,,13.0
1551,2.5,Kathmandu,Kapan,1540.125,27200000.0,6.0,3.0,east,13.0
1552,2.5, Kathmandu,Jyotinagar,1095.2,23500000.0,,,,13.0
1553,2.0,Bhaktapur,Sirutar,1711.25,26000000.0,3.0,3.0,south west,13.0
1554,1.0,Kathmandu,Mandikatar,1112.3125,14000000.0,2.0,2.0,south west,13.0
1555,,Bhaktapur,Sirutar,2738.0,28500000.0,0.0,0.0,west,13.0
1556,1.0,Bhaktapur,Sipadol,941.1875,11800000.0,0.0,0.0,east,13.0
1557,2.5, Kathmandu,Thankot,1095.2,13500000.0,,,,13.0
1558,2.5, Lalitpur,Bhaisepati,1095.2,24500000.0,4.0,5.0,,13.0
1559,1.0, Kathmandu,Bhangal ,1095.2,13500000.0,2.0,1.0,,13.0
1560,2.5, Kathmandu,Bhangal ,1095.2,21000000.0,,,,13.0
1561,2.5, Kathmandu,Satungal,1095.2,18500000.0,,,,13.0
1562,3.5, Kathmandu,Manamaiju,1095.2,22500000.0,6.0,4.0,,13.0
1563,3.0,Kathmandu,Mandikatar,1711.25,27800000.0,6.0,3.0,east,13.0
1564,2.5, Kathmandu,Mandikhatar,1095.2,22200000.0,,,,13.0
1565,1.0, Kathmandu,Thankot,1095.2,9800000.0,,,,13.0
1566,2.5, Kathmandu,Budhanilkantha,1095.2,29500000.0,6.0,,,13.0
1567,2.5, Kathmandu,Kapan,1095.2,22500000.0,,,,13.0
1568,2.5, Kathmandu,Sundarbasti,1095.2,24900000.0,,,,13.0
1569,, Kathmandu,Thankot,1095.2,12000000.0,,,,13.0
1570,2.5, Kathmandu,Jyotinagar,1197.875,22500000.0,,,,13.0
1571,2.5, Kathmandu,Thankot,1060.975,16000000.0,5.0,2.0,,13.0
1572,2.5, Kathmandu,Sukedhara,1060.975,19700000.0,,,,13.0
1573,2.5, Kathmandu,Ganesh Chowk,1369.0,41700000.0,4.0,5.0,,13.0
1574,3.0,Kathmandu,Minbhawan,1711.25,39000000.0,4.0,4.0,south west,13.0
1575,2.5, Kathmandu,Mandikhatar,1369.0,37500000.0,6.0,5.0,,13.0
1576,2.5, Kathmandu,Budhanilkantha,1369.0,34500000.0,6.0,3.0,,13.0
1577,2.5, Kathmandu,Thankot,1026.75,17000000.0,,,,13.0
1578,2.5, Kathmandu,Thankot,1026.75,12800000.0,,,,13.0
1579,1.5, Kathmandu,Mahadevsthan,1026.75,11500000.0,,,,13.0
1580,2.5, Kathmandu,Chhapro,1026.75,20000000.0,,,,13.0
1581,2.5, Kathmandu,Budhanilkantha,1369.0,34500000.0,6.0,3.0,,13.0
1582,2.0, Kathmandu,Khadka Gaun,1369.0,33000000.0,5.0,4.0,,13.0
1583,2.5, Kathmandu,Budhanilkantha,1369.0,34000000.0,6.0,3.0,,13.0
1584,3.0, Kathmandu,Pepsicola,1026.75,16000000.0,3.0,3.0,,13.0
1585,2.5, Kathmandu,New Buspark,1026.75,26000000.0,,,,13.0
1586,,Kathmandu,Kapan,1197.875,21500000.0,0.0,0.0,south,13.0
1587,1.0, Kathmandu,Thankot,1026.75,11500000.0,2.0,1.0,,13.0
1588,2.5, Kathmandu,Budhanilkantha,1369.0,34500000.0,6.0,3.0,,13.0
1589,2.5, Lalitpur,Imadol,1026.75,19000000.0,4.0,3.0,,13.0
1590,, Kathmandu,Thankot,1026.75,15000000.0,,,,13.0
1591,3.0,Kathmandu,Mandikatar,1291.668,25000000.0,7.0,5.0,west,13.0
1592,2.5, Kathmandu,Samakhusi,1026.75,35000000.0,3.0,3.0,,13.0
1593,3.0,Kathmandu,Bafal,4107.0,75000000.0,10.0,3.0,west,13.0
1594,2.5, Kathmandu,Thankot,1026.75,12000000.0,,,,13.0
1595,, Kathmandu,Thankot,1026.75,16500000.0,,,,13.0
1596,, Kathmandu,Thankot,1026.75,11500000.0,,,,13.0
1597,,Kathmandu,Mid Baneshwor,1454.5625,35000000.0,0.0,0.0,north,13.0
1598,,Kathmandu,Mhepi,1754.03125,37000000.0,0.0,0.0,north east,13.0
1599,1.0, Kathmandu,Kapan,1060.975,12800000.0,3.0,1.0,,13.0
1600,2.5, Kathmandu,Sundarbasti,1060.975,20000000.0,,,,13.0
1601,2.5, Kathmandu,Bhangal ,1060.975,18500000.0,,,,13.0
1602,3.0, Kathmandu,Bhangal ,1197.875,22000000.0,1.0,1.0,,13.0
1603,2.5, Kathmandu,Machhegaun ,1060.975,10500000.0,,,,13.0
1604,2.5, Lalitpur,Imadol,1060.975,24500000.0,,,,13.0
1605,2.5, Kathmandu,Sukedhara,1197.875,22500000.0,1.0,1.0,,13.0
1606,2.5, Kathmandu,Kapan,1060.975,24000000.0,,,,13.0
1607,2.5, Kathmandu,Bafal,1060.975,24000000.0,5.0,3.0,,13.0
1608,5.0, Lalitpur,Manbhawan,2464.2,62000000.0,17.0,10.0,west,13.0
1609,3.0,Kathmandu,Mandikatar,1369.0,27600000.0,7.0,6.0,east,13.0
1610,3.5, Kathmandu,Aakasedhara,1060.975,28500000.0,,,,13.0
1611,2.5, Lalitpur,Imadol,1060.975,26000000.0,5.0,4.0,,13.0
1612,1.0,Kathmandu,Mandikatar,1112.3125,14000000.0,2.0,2.0,south west,13.0
1613,2.5, Kathmandu,Mandikhatar,1060.975,29500000.0,6.0,5.0,,13.0
1614,3.0, Kathmandu,Mandikhatar,1060.975,29500000.0,6.0,5.0,,13.0
1615,3.0, Lalitpur,Thaiba,1369.0,28500000.0,,,,13.0
1616,2.5, Kathmandu,Kalanki,1060.975,23500000.0,5.0,4.0,,13.0
1617,2.5, Kathmandu,Budhanilkantha,1369.0,36500000.0,6.0,3.0,,13.0
1618,2.5, Kathmandu,Budhanilkantha,1060.975,29900000.0,6.0,5.0,,13.0
1619,1.0, Kathmandu,Chunikhel,1026.75,11800000.0,2.0,1.0,,13.0
1620,2.5, Kathmandu,Sukedhara,1369.0,38500000.0,,,,13.0
1621,2.5, Kathmandu,Basundhara,2429.975,67000000.0,3.0,3.0,west,13.0
1622,,Kathmandu,Balaju,2738.0,38000000.0,0.0,0.0,east,13.0
1623,4.0,Kathmandu,Balaju,1026.75,25000000.0,7.0,5.0,north,13.0
1624,2.5, Kathmandu,Dhapasi,5818.25,115000000.0,6.0,4.0,,13.0
1625,1.0, Kathmandu,Mahadevsthan,1026.75,9800000.0,2.0,1.0,west,13.0
1626,3.0, Kathmandu,Pepsicola,1026.75,16000000.0,3.0,3.0,west,13.0
1627,,Kathmandu,Lazimpat,1026.75,27000.0,0.0,0.0,north,13.0
